,DE4_amount_transaction,DE6_amount_cardholder_billing,amount_local,amount_tx_currency,amount_usd,DE9_conversion_rate_billing,client_baseline_amount,distance_from_home_km,hour_local,client_segment,channel,card_brand,DE2_PAN,DE3_processing_code,DE13_local_date,DE14_expiration_date,DE15_settlement_date,DE18_merchant_category_code,DE19_acquirer_country_code,DE22_pos_entry_mode,DE23_card_seq_number,DE25_pos_condition_code,DE39_response_code,DE49_currency_code_transaction,DE52_pin_data_present,DE55_emv_data_present,DE60_pos_terminal_type,DE61_pos_extended_data,DE123_pos_data_code,currency_tx_alpha,is_international,day_of_week,approved,client_home_city,is_fraud
63340,6839.0,6839.0,68.39,68.39,9.91,10000000.0,1461.58,20.9,3.0,BLACK,POS,VISA,4212500000000000.0,0,425,2810,426.0,4111,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,POTOSI,0.0
67514,91116.0,91116.0,911.16,911.16,132.05,10000000.0,2049.44,18.2,10.0,PLATINUM,ECOM,VISA,4212510000000000.0,0,502,2811,503.0,5969,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
48162,22305.0,153904.0,1539.04,223.05,223.05,68999775.0,1102.5,7543.0,13.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,328,2908,329.0,5611,840,51,2.0,0,0,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Fri,True,TARIJA,0.0
51219,8700.0,60031.0,600.31,87.0,87.0,69001149.0,1980.69,3051.0,5.0,PRIVATE,POS,VISA,4212500000000000.0,0,403,2807,404.0,7832,840,51,2.0,0,0,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Thu,True,TARIJA,0.0
51332,30889.0,30889.0,308.89,308.89,44.77,10000000.0,623.85,938.0,9.0,PLATINUM,POS,VISA,4212510000000000.0,0,403,2907,404.0,5311,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,SANTACRUZ,0.0
49645,590031.0,590031.0,5900.31,5900.31,855.12,10000000.0,2291.28,14.2,6.0,PLATINUM,POS,VISA,4795000000000000.0,0,331,2704,401.0,8062,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,TARIJA,0.0
68404,77330.0,77330.0,773.3,773.3,112.07,10000000.0,2481.58,7.2,21.0,INFINITE,ECOM,MASTERCARD,5312710000000000.0,0,503,3004,504.0,4816,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,ELALTO,0.0
59841,79317.0,79317.0,793.17,793.17,114.95,10000000.0,2498.92,23.7,17.0,BLACK,POS,VISA,4795010000000000.0,0,418,2712,419.0,5814,68,10,1.0,1,0,68,N,N,POS-ATTENDED,1.0,01001N,BOB,False,Fri,True,SANTACRUZ,0.0
66977,293140.0,293140.0,2931.4,2931.4,424.84,10000000.0,1627.74,12.3,12.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,501,2711,502.0,5732,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,LAPAZ,0.0
79198,51862.0,51862.0,518.62,518.62,75.16,10000000.0,2425.34,1.2,12.0,PLATINUM,POS,VISA,4212500000000000.0,0,523,2908,524.0,5921,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,TARIJA,0.0
28880,59202.0,59202.0,592.02,592.02,85.8,10000000.0,1457.14,14.1,15.0,PLATINUM,POS,VISA,4795000000000000.0,200000,221,2704,222.0,5193,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,SANTACRUZ,0.0
49317,4550.0,39870.0,398.7,45.5,57.78,10000000.0,1381.38,9338.0,14.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,330,2812,331.0,7832,826,51,2.0,0,0,826,Y,Y,POS-ATTENDED,0.0,05100Y,GBP,True,Sun,True,COCHABAMBA,0.0
44926,105204.0,105204.0,1052.04,1052.04,152.47,10000000.0,1483.05,24.8,17.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,322,2704,323.0,5921,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,ORURO,0.0
98054,105512.0,105512.0,1055.12,1055.12,152.92,10000000.0,952.44,5.8,10.0,BLACK,ATM,MASTERCARD,5312700000000000.0,10000,626,2911,627.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,SANTACRUZ,0.0
61804,81095.0,81095.0,810.95,810.95,117.53,10000000.0,2147.28,12.3,8.0,PRIVATE,POS,VISA,4795000000000000.0,90000,422,2908,423.0,5611,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,ORURO,0.0
36603,325377.0,325377.0,3253.77,3253.77,471.56,10000000.0,659.07,1.6,14.0,PLATINUM,ECOM,VISA,4795010000000000.0,0,307,2712,308.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,SANTACRUZ,0.0
3275,9368.0,71106.0,711.06,93.68,103.05,75903074.0,1174.24,3839.0,16.0,PRIVATE,POS,VISA,4212510000000000.0,0,106,2806,107.0,5999,380,72,1.0,0,0,978,N,N,POS-ATTENDED,0.0,07200N,EUR,True,Mon,True,LAPAZ,0.0
94985,66954.0,66954.0,669.54,669.54,97.03,10000000.0,703.67,318.0,18.0,PRIVATE,POS,VISA,4795000000000000.0,0,620,3001,621.0,5921,68,21,2.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Fri,True,TARIJA,0.0
48476,700208.0,700208.0,7002.08,7002.08,1014.79,10000000.0,1274.44,9.1,3.0,PRIVATE,POS,VISA,4795000000000000.0,0,329,2610,330.0,5944,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,TARIJA,0.0
24246,121117.0,121117.0,1211.17,1211.17,175.53,10000000.0,950.01,17.8,9.0,BLACK,ECOM,VISA,4212510000000000.0,0,213,2612,214.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,POTOSI,0.0
57256,33142.0,33142.0,331.42,331.42,48.03,10000000.0,1518.28,1396.0,22.0,PRIVATE,MOTO,MASTERCARD,5312700000000000.0,0,413,2703,414.0,4814,68,10,1.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Sun,True,POTOSI,0.0
46200,74587.0,74587.0,745.87,745.87,108.1,10000000.0,681.56,761.0,2.0,PRIVATE,ATM,VISA,4795010000000000.0,10000,325,2903,326.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,SANTACRUZ,0.0
61726,58979.0,406955.0,4069.55,589.79,589.79,68999983.0,1947.53,2072.0,3.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,422,2810,423.0,5732,840,51,3.0,0,0,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Tue,True,LAPAZ,0.0
83636,78623.0,78623.0,786.23,786.23,113.95,10000000.0,642.21,18.8,13.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,531,2804,601.0,5311,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,LAPAZ,0.0
79013,90072.0,90072.0,900.72,900.72,130.54,10000000.0,1351.42,5.7,6.0,BLACK,POS,VISA,4212500000000000.0,0,523,2611,524.0,5812,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Fri,True,LAPAZ,0.0
64643,91629.0,91629.0,916.29,916.29,132.8,10000000.0,1072.34,24.1,10.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,427,2805,428.0,5611,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,SANTACRUZ,0.0
63078,539970.0,539970.0,5399.7,5399.7,782.57,10000000.0,1285.26,9.3,14.0,PLATINUM,POS,VISA,4212500000000000.0,0,424,2901,425.0,5944,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Thu,True,ELALTO,0.0
1283,532305.0,532305.0,5323.05,5323.05,771.46,10000000.0,1643.84,10.0,3.0,PRIVATE,POS,VISA,4795010000000000.0,0,103,2908,104.0,5944,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,POTOSI,0.0
21874,160136.0,160136.0,1601.36,1601.36,232.08,10000000.0,2360.74,17.6,6.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,209,2710,210.0,5732,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ELALTO,0.0
163,836060.0,836060.0,8360.6,8360.6,1211.68,10000000.0,2266.58,20.6,6.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,101,2903,102.0,7011,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SUCRE,0.0
23405,37932.0,37932.0,379.32,379.32,54.97,10000000.0,1226.4,3.9,18.0,BLACK,ECOM,VISA,4795010000000000.0,0,211,2907,212.0,4816,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,COCHABAMBA,0.0
88733,683396.0,683396.0,6833.96,6833.96,990.43,10000000.0,1630.28,650.0,16.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,609,2907,610.0,7011,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,COCHABAMBA,0.0
34039,75839.0,75839.0,758.39,758.39,109.91,10000000.0,1493.13,15.6,23.0,PRIVATE,ATM,MASTERCARD,5312700000000000.0,10000,302,2708,303.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,SANTACRUZ,0.0
25771,68226.0,68226.0,682.26,682.26,98.88,10000000.0,803.92,385.0,0.0,PLATINUM,POS,VISA,4212510000000000.0,0,216,2712,217.0,5921,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Sun,True,ELALTO,0.0
23406,289668.0,289668.0,2896.68,2896.68,419.81,10000000.0,1893.45,10.8,18.0,PLATINUM,POS,VISA,4212510000000000.0,0,211,2910,212.0,5311,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Tue,True,LAPAZ,0.0
57924,424067.0,424067.0,4240.67,4240.67,614.59,10000000.0,918.94,1.4,7.0,PLATINUM,MOTO,VISA,4795010000000000.0,0,415,2504,416.0,7011,68,10,1.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Tue,True,COCHABAMBA,0.0
93080,64299.0,64299.0,642.99,642.99,93.19,10000000.0,1250.73,338.0,12.0,BLACK,ATM,VISA,4212510000000000.0,10000,617,2806,618.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,COCHABAMBA,0.0
5402,180560.0,180560.0,1805.6,1805.6,261.68,10000000.0,1661.09,14.3,11.0,PRIVATE,ATM,MASTERCARD,5312700000000000.0,10000,110,2611,111.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Fri,True,SANTACRUZ,0.0
99747,70023.0,70023.0,700.23,700.23,101.48,10000000.0,1005.45,5.7,11.0,BLACK,ATM,VISA,4795010000000000.0,10000,629,2803,630.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sun,True,TARIJA,0.0
14863,1160313.0,1160313.0,11603.13,11603.13,1681.61,10000000.0,2005.15,13.1,14.0,INFINITE,ECOM,VISA,4795010000000000.0,0,127,2812,128.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,ORURO,0.0
71491,4099457.0,29775.0,297.75,40994.57,43.15,72631.0,1751.54,2641.0,13.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,509,2702,510.0,4816,152,81,2.0,59,0,152,N,N,ECOM-VIRTUAL,59.0,08159N,CLP,True,Fri,True,SUCRE,0.0
150,11090.0,11090.0,110.9,110.9,16.07,10000000.0,1011.01,1445.0,5.0,PLATINUM,ECOM,MASTERCARD,5312700000000000.0,0,101,2706,102.0,5969,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SUCRE,0.0
70053,37153.0,37153.0,371.53,371.53,53.84,10000000.0,662.12,16.5,20.0,PRIVATE,POS,VISA,4795010000000000.0,0,506,2805,507.0,5812,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Tue,True,COCHABAMBA,0.0
87182,6598.0,6598.0,65.98,65.98,9.56,10000000.0,1036.96,408.0,20.0,BLACK,POS,VISA,4212510000000000.0,0,606,2602,607.0,5814,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Fri,True,ORURO,0.0
23295,128280.0,128280.0,1282.8,1282.8,185.91,10000000.0,886.8,3.0,14.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,211,2710,212.0,5311,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Tue,True,LAPAZ,0.0
55364,95016.0,95016.0,950.16,950.16,137.7,10000000.0,1004.69,9.0,13.0,PRIVATE,ATM,VISA,4795010000000000.0,10000,410,2807,411.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,COCHABAMBA,0.0
79179,26849.0,203783.0,2037.83,268.49,295.34,75899661.0,1813.13,9083.0,12.0,BLACK,ATM,VISA,4795000000000000.0,10000,523,2903,524.0,6011,724,51,3.0,0,0,978,Y,Y,ATM-UNATTENDED,0.0,05100Y,EUR,True,Fri,True,SUCRE,0.0
81430,123859.0,123859.0,1238.59,1238.59,179.51,10000000.0,1081.58,18.1,11.0,PRIVATE,POS,VISA,4795000000000000.0,0,527,2701,528.0,5311,68,71,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Tue,True,POTOSI,0.0
77863,18528.0,162357.0,1623.57,185.28,235.3,87627914.0,2322.16,2618.0,22.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,520,2803,521.0,5967,826,81,3.0,59,0,826,N,N,ECOM-VIRTUAL,59.0,08159N,GBP,True,Tue,True,LAPAZ,0.0
49165,9968.0,9968.0,99.68,99.68,14.45,10000000.0,1580.38,4.9,10.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,330,3003,331.0,5541,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Sun,True,SUCRE,0.0
85295,295548.0,295548.0,2955.48,2955.48,428.33,10000000.0,1133.41,11.9,14.0,BLACK,POS,VISA,4212510000000000.0,0,603,2801,604.0,5944,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,ELALTO,0.0
68304,1633287.0,1633287.0,16332.87,16332.87,2367.08,10000000.0,2101.8,13.1,18.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,503,2908,504.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,TARIJA,0.0
52766,93610.0,93610.0,936.1,936.1,135.67,10000000.0,965.73,17.6,20.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,405,2708,406.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sat,True,SANTACRUZ,0.0
24550,580158.0,580158.0,5801.58,5801.58,840.81,10000000.0,839.81,776.0,20.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,213,2812,214.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ORURO,0.0
64814,16974.0,117118.0,1171.18,169.74,169.74,68998468.0,2099.26,4073.0,16.0,BLACK,POS,VISA,4795000000000000.0,0,427,2409,428.0,5921,840,51,3.0,0,54,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Sun,False,COCHABAMBA,0.0
85134,3065.0,21149.0,211.49,30.65,30.65,69001631.0,2360.23,2544.0,9.0,PRIVATE,POS,VISA,4212510000000000.0,0,603,2607,604.0,4111,840,51,1.0,0,0,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Tue,True,TARIJA,0.0
5981,9981.0,75756.0,757.56,99.81,109.79,75900210.0,983.39,4333.0,12.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,111,2904,112.0,5651,380,51,3.0,0,0,978,Y,Y,POS-ATTENDED,0.0,05100Y,EUR,True,Sat,True,TARIJA,0.0
73006,182560.0,182560.0,1825.6,1825.6,264.58,10000000.0,2273.53,12.3,7.0,PRIVATE,POS,VISA,4795010000000000.0,0,512,2808,513.0,5651,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Mon,True,COCHABAMBA,0.0
40099,40396.0,40396.0,403.96,403.96,58.54,10000000.0,766.38,18.5,18.0,PRIVATE,POS,VISA,4795010000000000.0,0,313,2806,314.0,5921,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,SANTACRUZ,0.0
98761,636724.0,636724.0,6367.24,6367.24,922.79,10000000.0,1802.71,6.4,14.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,627,2803,628.0,5944,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,COCHABAMBA,0.0
29028,1091958.0,1091958.0,10919.58,10919.58,1582.55,10000000.0,1169.08,0.5,21.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,221,2805,222.0,4511,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,SUCRE,0.0
32899,9276.0,70404.0,704.04,92.76,102.03,75899094.0,1587.56,2430.0,20.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,228,2809,301.0,5921,724,71,3.0,0,0,978,Y,Y,POS-ATTENDED,0.0,07100Y,EUR,True,Fri,True,SANTACRUZ,0.0
50158,31669.0,31669.0,316.69,316.69,45.9,10000000.0,2197.91,18.2,5.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,401,2907,402.0,4816,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,COCHABAMBA,0.0
74860,169621.0,169621.0,1696.21,1696.21,245.83,10000000.0,1510.34,18.2,13.0,BLACK,POS,VISA,4795010000000000.0,0,515,2703,516.0,5411,68,21,1.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Thu,True,LAPAZ,0.0
41354,27147.0,206042.0,2060.42,271.47,298.61,75898626.0,2321.53,11514.0,7.0,PLATINUM,MOTO,VISA,4212510000000000.0,0,316,2710,317.0,5967,380,10,3.0,8,0,978,N,N,MOTO-CLERK,8.0,01008N,EUR,True,Sun,True,LAPAZ,0.0
8686,30544.0,30544.0,305.44,305.44,44.27,10000000.0,1679.53,21.4,11.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,116,2805,117.0,5967,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,SANTACRUZ,0.0
30063,57317.0,57317.0,573.17,573.17,83.07,10000000.0,1175.32,23.1,17.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,223,2612,224.0,5651,68,21,1.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sun,True,SANTACRUZ,0.0
23138,295970.0,295970.0,2959.7,2959.7,428.94,10000000.0,1546.5,7.1,10.0,BLACK,POS,VISA,4212510000000000.0,0,211,2809,212.0,5732,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,COCHABAMBA,0.0
25033,56096.0,56096.0,560.96,560.96,81.3,10000000.0,2464.21,6.2,17.0,BLACK,ECOM,MASTERCARD,5312710000000000.0,0,214,2702,215.0,5967,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,SANTACRUZ,0.0
40273,199296.0,199296.0,1992.96,1992.96,288.83,10000000.0,1708.87,96.0,3.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,314,2603,315.0,5651,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,TARIJA,0.0
39802,535353.0,535353.0,5353.53,5353.53,775.87,10000000.0,1754.46,13.2,9.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,313,2711,314.0,5732,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ORURO,0.0
98933,212350.0,212350.0,2123.5,2123.5,307.75,10000000.0,1952.95,21.4,22.0,INFINITE,ECOM,MASTERCARD,5312710000000000.0,0,627,2908,628.0,5967,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,TARIJA,0.0
68980,71939.0,71939.0,719.39,719.39,104.26,10000000.0,1131.67,8.4,22.0,BLACK,ECOM,MASTERCARD,5312710000000000.0,0,504,2911,505.0,5651,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ELALTO,0.0
54020,87106.0,87106.0,871.06,871.06,126.24,10000000.0,653.81,23.4,3.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,408,2706,409.0,5732,68,21,3.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Tue,True,LAPAZ,0.0
6985,209436.0,209436.0,2094.36,2094.36,303.53,10000000.0,1723.57,22.3,10.0,PLATINUM,ATM,VISA,4212500000000000.0,10000,113,2610,114.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Mon,True,SUCRE,0.0
81342,55850.0,55850.0,558.5,558.5,80.94,10000000.0,1504.87,11.9,8.0,BLACK,ECOM,VISA,4795000000000000.0,0,527,2812,528.0,5967,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,ORURO,0.0
4033,74779.0,74779.0,747.79,747.79,108.38,10000000.0,1545.04,2.0,23.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,107,2703,108.0,5999,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,LAPAZ,0.0
65244,20051565.0,922372.0,9223.72,200515.65,1336.77,460000.0,1613.9,3303.0,12.0,PLATINUM,ECOM,VISA,4795000000000000.0,0,428,2804,429.0,7011,392,81,1.0,59,0,392,N,N,ECOM-VIRTUAL,59.0,08159N,JPY,True,Mon,True,ORURO,0.0
70353,23866.0,23866.0,238.66,238.66,34.59,10000000.0,1383.44,13.9,12.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,507,2803,508.0,5814,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Wed,True,SANTACRUZ,0.0
20388,72323.0,499028.0,4990.28,723.23,723.23,68999903.0,2433.13,2369.0,12.0,BLACK,POS,VISA,4795010000000000.0,0,206,2608,207.0,5732,840,72,3.0,0,0,840,N,N,POS-ATTENDED,0.0,07200N,USD,True,Thu,True,LAPAZ,0.0
82509,97828.0,97828.0,978.28,978.28,141.78,10000000.0,1092.63,14.9,12.0,BLACK,ECOM,VISA,4212500000000000.0,0,529,2907,530.0,5311,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,POTOSI,0.0
90374,448245.0,448245.0,4482.45,4482.45,649.63,10000000.0,1661.96,14.4,15.0,PRIVATE,MOTO,VISA,4795010000000000.0,0,612,2811,613.0,4511,68,10,1.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Thu,True,ORURO,0.0
45010,49896.0,49896.0,498.96,498.96,72.31,10000000.0,1314.05,836.0,21.0,INFINITE,POS,VISA,4795010000000000.0,0,322,2810,323.0,5814,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,SUCRE,0.0
19055,196752.0,196752.0,1967.52,1967.52,285.15,10000000.0,1812.73,16.7,3.0,PRIVATE,POS,VISA,4795010000000000.0,0,204,3004,205.0,5651,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,POTOSI,0.0
45348,27239.0,27239.0,272.39,272.39,39.48,10000000.0,771.7,9.4,13.0,BLACK,POS,VISA,4212510000000000.0,0,323,2501,324.0,5814,68,10,2.0,1,54,68,N,N,POS-ATTENDED,1.0,01001N,BOB,False,Sun,False,COCHABAMBA,0.0
5212,15685.0,119051.0,1190.51,156.85,172.54,75901179.0,1962.12,9910.0,3.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,110,3002,111.0,5732,380,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Fri,True,POTOSI,0.0
66969,239861.0,239861.0,2398.61,2398.61,347.62,10000000.0,1440.99,21.9,12.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,501,2609,502.0,5732,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,SANTACRUZ,0.0
8890,8477.0,8477.0,84.77,84.77,12.29,10000000.0,1424.38,12.8,17.0,BLACK,POS,VISA,4212500000000000.0,0,116,2910,117.0,4111,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Thu,True,SANTACRUZ,0.0
46171,287612.0,287612.0,2876.12,2876.12,416.83,10000000.0,2329.62,104.0,0.0,PLATINUM,ATM,VISA,4212500000000000.0,10000,325,2702,326.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,TARIJA,0.0
47169,46638.0,46638.0,466.38,466.38,67.59,10000000.0,1165.33,21.8,17.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,326,2607,327.0,5969,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,ELALTO,0.0
78597,42069.0,42069.0,420.69,420.69,60.97,10000000.0,1887.48,13.5,10.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,522,2808,523.0,4814,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,LAPAZ,0.0
69157,210090.0,1594581.0,15945.81,2100.9,2310.99,75899900.0,2424.31,2924.0,10.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,505,2703,506.0,4511,724,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Mon,True,POTOSI,0.0
84016,19360.0,146940.0,1469.4,193.6,212.96,75898760.0,1671.27,8755.0,7.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,601,2904,602.0,5611,250,51,1.0,0,0,978,Y,Y,POS-ATTENDED,0.0,05100Y,EUR,True,Sun,True,POTOSI,0.0
69942,278989.0,278989.0,2789.89,2789.89,404.33,10000000.0,1893.06,1.0,16.0,BLACK,POS,VISA,4795010000000000.0,0,506,2806,507.0,5944,68,51,1.0,0,55,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,False,ELALTO,0.0
